@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 {0,1,2}

@data
1717,'2017/02/18 17:15:45:864',3,853.003662,858.644714,842.124512,872.747253,865.897461,2
1718,'2017/02/18 17:15:45:865',3,834.065918,855.421265,832.857117,829.230774,856.227112,2
1719,'2017/02/18 17:15:45:866',3,844.139221,849.377319,841.721619,848.571411,832.857117,2
1720,'2017/02/18 17:15:45:867',3,863.882813,849.780212,842.124512,831.648376,837.692322,2
1721,'2017/02/18 17:15:45:870',3,848.571411,854.212463,840.109863,854.212463,836.080566,2
1722,'2017/02/18 17:15:45:871',3,867.912109,858.24176,844.139221,825.201477,818.754578,2
1723,'2017/02/18 17:15:45:871',3,846.556763,856.630066,839.304016,811.098877,862.674011,2
1724,'2017/02/18 17:15:46:874',3,857.032959,853.406616,840.512817,866.300354,867.912109,2
1725,'2017/02/18 17:15:46:874',3,829.633728,850.989014,844.542114,792.161194,865.494507,2
1726,'2017/02/18 17:15:46:875',3,837.692322,851.794861,842.93042,834.871765,853.809509,2
1727,'2017/02/18 17:15:46:876',3,840.915771,855.018311,838.095215,834.871765,870.329651,2
1728,'2017/02/18 17:15:46:876',3,844.139221,855.421265,836.080566,806.666687,855.018311,2
1729,'2017/02/18 17:15:46:877',3,840.109863,856.630066,834.065918,817.94873,841.318665,2
1730,'2017/02/18 17:15:46:880',3,850.183167,858.24176,841.318665,839.304016,835.274719,2
1731,'2017/02/18 17:15:46:881',3,841.318665,858.644714,838.901123,851.391968,847.36261,2
1732,'2017/02/18 17:15:46:883',3,824.39563,853.003662,839.70697,825.201477,853.003662,2
1733,'2017/02/18 17:15:46:883',3,836.483521,855.018311,841.721619,836.886475,846.959717,2
1734,'2017/02/18 17:15:46:884',3,837.289368,857.838806,840.109863,835.274719,839.304016,2
1735,'2017/02/18 17:15:46:885',3,839.70697,854.212463,839.70697,830.842468,807.472534,2
1736,'2017/02/18 17:15:46:887',3,834.468872,850.183167,829.230774,814.322327,816.336975,2
1737,'2017/02/18 17:15:46:888',3,844.542114,851.794861,833.663025,855.421265,857.435913,2
1738,'2017/02/18 17:15:46:889',3,826.410278,850.183167,835.274719,831.648376,817.545776,2
1739,'2017/02/18 17:15:46:890',3,834.871765,850.989014,834.871765,809.487183,808.278381,2
1740,'2017/02/18 17:15:46:891',3,842.527466,848.168518,839.304016,850.989014,820.769226,2
1741,'2017/02/18 17:15:46:892',3,840.512817,849.377319,842.527466,854.615356,832.454224,2
1742,'2017/02/18 17:15:46:893',3,844.542114,855.824158,841.318665,806.263733,842.527466,2
1743,'2017/02/18 17:15:46:893',3,850.183167,857.032959,842.527466,843.736267,808.681335,2
1744,'2017/02/18 17:15:46:894',3,857.838806,853.003662,843.736267,841.721619,826.813171,2
1745,'2017/02/18 17:15:46:894',3,840.915771,848.974365,839.304016,829.633728,819.963379,2
1746,'2017/02/18 17:15:46:897',3,830.842468,858.24176,848.571411,821.978027,842.93042,2
1747,'2017/02/18 17:15:46:899',3,833.260071,852.600708,843.333313,849.377319,837.692322,2
1748,'2017/02/18 17:15:46:900',3,826.813171,856.630066,841.721619,856.630066,874.761902,2
1749,'2017/02/18 17:15:46:901',3,827.216125,850.183167,847.765564,820.769226,846.556763,2
1750,'2017/02/18 17:15:46:902',3,822.380981,852.197815,840.915771,871.538452,826.813171,2
1751,'2017/02/18 17:15:46:903',3,838.901123,855.018311,841.318665,866.703308,834.871765,2
1752,'2017/02/18 17:15:46:904',3,843.736267,852.197815,855.018311,829.230774,838.901123,2
1753,'2017/02/18 17:15:46:906',3,843.736267,855.824158,838.095215,830.439575,840.109863,2
1754,'2017/02/18 17:15:46:908',3,832.454224,855.018311,839.304016,851.391968,812.710632,2
1755,'2017/02/18 17:15:46:909',3,860.256409,857.838806,846.556763,832.05127,817.545776,2
1756,'2017/02/18 17:15:46:910',3,842.124512,859.853455,844.542114,817.94873,867.509155,2
1757,'2017/02/18 17:15:46:912',3,826.410278,850.58606,840.512817,860.256409,853.406616,2
1758,'2017/02/18 17:15:46:914',3,827.216125,846.556763,844.139221,840.512817,821.17218,2
1759,'2017/02/18 17:15:46:915',3,838.095215,852.600708,844.945068,821.17218,811.501831,2
1760,'2017/02/18 17:15:46:917',3,834.065918,853.406616,842.124512,867.106201,833.260071,2
1761,'2017/02/18 17:15:46:918',3,851.391968,852.600708,844.945068,883.22345,813.113525,2
1762,'2017/02/18 17:15:46:919',3,830.036621,849.377319,845.347961,809.890137,809.890137,2
1763,'2017/02/18 17:15:46:920',3,826.007324,863.076904,836.886475,826.813171,834.468872,2
1764,'2017/02/18 17:15:46:922',3,855.421265,859.450562,842.93042,889.267395,863.882813,2
1765,'2017/02/18 17:15:46:922',3,811.098877,861.868103,837.289368,830.842468,835.274719,2
1766,'2017/02/18 17:15:46:923',3,861.062256,850.989014,842.124512,839.70697,883.626404,2
1767,'2017/02/18 17:15:46:924',3,855.421265,853.406616,845.347961,870.732605,872.344299,2
1768,'2017/02/18 17:15:46:925',3,841.721619,858.24176,842.527466,877.582397,861.46521,2
1769,'2017/02/18 17:15:46:925',3,836.080566,844.945068,842.93042,819.157532,840.915771,2
1770,'2017/02/18 17:15:46:927',3,833.260071,848.974365,843.736267,838.498169,834.468872,2
1771,'2017/02/18 17:15:46:929',3,828.424927,849.780212,848.168518,839.70697,857.032959,2
1772,'2017/02/18 17:15:46:931',3,792.161194,844.945068,850.58606,796.190491,878.388306,2
1773,'2017/02/18 17:15:46:933',3,761.135559,843.333313,844.542114,757.912109,819.560425,2
1774,'2017/02/18 17:15:46:934',3,754.285706,846.556763,838.095215,759.926758,832.05127,2
1775,'2017/02/18 17:15:46:935',3,726.080566,845.750916,839.70697,733.333313,840.512817,2
1776,'2017/02/18 17:15:46:936',3,723.260071,849.377319,837.692322,682.564087,840.109863,2
1777,'2017/02/18 17:15:46:937',3,713.992676,855.421265,837.289368,759.926758,833.663025,2
1778,'2017/02/18 17:15:46:938',3,763.150208,857.435913,832.05127,802.234436,813.516479,2
1779,'2017/02/18 17:15:46:939',3,793.369934,852.600708,828.424927,755.091553,790.549438,2
1780,'2017/02/18 17:15:46:940',3,780.87915,847.765564,835.274719,790.146545,865.091553,2
1781,'2017/02/18 17:15:46:940',3,805.457886,847.765564,846.15387,848.168518,809.890137,2
1782,'2017/02/18 17:15:46:942',3,835.274719,844.945068,849.780212,808.681335,809.487183,2
1783,'2017/02/18 17:15:46:943',3,841.721619,846.556763,844.139221,856.227112,848.571411,2
1784,'2017/02/18 17:15:46:945',3,852.197815,852.197815,836.080566,880.805847,853.809509,2
1785,'2017/02/18 17:15:46:946',3,880,859.450562,833.260071,873.956055,821.978027,2
1786,'2017/02/18 17:15:46:948',3,859.047607,863.076904,830.036621,846.15387,830.036621,2
1787,'2017/02/18 17:15:46:951',3,882.820496,872.747253,826.007324,877.179504,865.494507,2
1788,'2017/02/18 17:15:46:951',3,883.626404,861.46521,833.260071,863.479858,855.421265,2
1789,'2017/02/18 17:15:46:952',3,882.820496,860.256409,835.677673,874.358948,866.300354,2
1790,'2017/02/18 17:15:46:955',3,854.212463,850.183167,832.857117,862.674011,808.278381,2
1791,'2017/02/18 17:15:46:955',3,849.780212,847.36261,843.736267,895.31134,828.021973,2
1792,'2017/02/18 17:15:46:956',3,857.435913,847.36261,839.70697,886.446899,840.512817,2
1793,'2017/02/18 17:15:46:960',3,847.36261,853.003662,844.945068,877.582397,889.267395,2
1794,'2017/02/18 17:15:46:960',3,865.897461,859.450562,840.512817,909.41394,828.82782,2
1795,'2017/02/18 17:15:46:960',3,845.347961,852.197815,827.216125,876.77655,850.183167,2
1796,'2017/02/18 17:15:46:960',3,888.461548,864.68866,819.157532,832.05127,859.450562,2
1797,'2017/02/18 17:15:46:960',3,915.457886,875.567749,818.351624,851.794861,846.15387,2
1798,'2017/02/18 17:15:46:961',3,887.655701,873.956055,824.798523,864.285706,841.318665,2
1799,'2017/02/18 17:15:46:961',3,834.065918,862.271057,836.080566,812.710632,838.095215,2
1800,'2017/02/18 17:15:46:961',3,805.860779,854.212463,840.109863,818.351624,859.853455,2
1801,'2017/02/18 17:15:46:962',3,832.857117,843.736267,845.750916,855.824158,871.941406,2
1802,'2017/02/18 17:15:46:963',3,810.29303,839.304016,845.347961,858.644714,863.076904,2
1803,'2017/02/18 17:15:46:963',3,790.549438,838.095215,845.750916,819.157532,802.234436,2
1804,'2017/02/18 17:15:46:964',3,813.516479,832.857117,846.15387,901.355286,825.201477,2
1805,'2017/02/18 17:15:46:965',3,813.516479,837.692322,842.124512,871.538452,809.890137,2
1806,'2017/02/18 17:15:46:966',3,855.824158,851.794861,834.871765,833.260071,825.60437,2
1807,'2017/02/18 17:15:46:968',3,844.542114,870.732605,827.619019,839.304016,842.93042,2
1808,'2017/02/18 17:15:46:971',3,863.479858,874.761902,823.589722,865.897461,845.750916,2
1809,'2017/02/18 17:15:46:972',3,888.864441,873.956055,823.589722,833.663025,842.527466,2
1810,'2017/02/18 17:15:46:974',3,874.761902,867.106201,827.216125,844.945068,838.901123,2
1811,'2017/02/18 17:15:46:976',3,863.076904,863.882813,832.05127,868.717957,818.754578,2
1812,'2017/02/18 17:15:46:976',3,838.095215,857.838806,841.318665,841.721619,817.545776,2
1813,'2017/02/18 17:15:46:977',3,826.813171,858.644714,842.527466,801.831482,849.377319,2
1814,'2017/02/18 17:15:46:977',3,823.992676,846.556763,843.333313,801.428589,859.047607,2
1815,'2017/02/18 17:15:46:977',3,825.201477,850.58606,846.556763,868.315002,853.809509,2
1816,'2017/02/18 17:15:46:978',3,815.128235,852.600708,848.974365,817.94873,853.809509,2
1817,'2017/02/18 17:15:46:980',3,823.992676,849.377319,840.109863,845.750916,803.443237,2
1818,'2017/02/18 17:15:46:981',3,860.659363,844.139221,847.36261,871.135559,853.003662,2
1819,'2017/02/18 17:15:46:982',3,817.142883,840.109863,842.93042,819.560425,832.454224,2
1820,'2017/02/18 17:15:47:987',3,826.007324,855.824158,838.901123,795.384644,783.699646,2
1821,'2017/02/18 17:15:47:988',3,813.919434,855.421265,843.333313,876.77655,832.857117,2
1822,'2017/02/18 17:15:47:988',3,841.318665,856.227112,844.542114,892.893799,818.754578,2
1823,'2017/02/18 17:15:47:989',3,835.677673,860.659363,847.765564,797.802185,828.82782,2
1824,'2017/02/18 17:15:47:990',3,840.915771,861.868103,842.124512,844.542114,811.904785,2
1825,'2017/02/18 17:15:47:991',3,839.304016,857.838806,828.021973,844.945068,885.238098,2
1826,'2017/02/18 17:15:47:992',3,868.315002,860.659363,826.410278,808.681335,834.065918,2
1827,'2017/02/18 17:15:47:993',3,859.853455,858.644714,830.842468,815.128235,855.421265,2
1828,'2017/02/18 17:15:47:994',3,805.054932,846.556763,835.677673,844.945068,842.527466,2
1829,'2017/02/18 17:15:47:994',3,808.278381,830.439575,847.36261,830.439575,840.109863,2
1830,'2017/02/18 17:15:47:995',3,842.93042,839.70697,842.93042,831.648376,804.652039,2
1831,'2017/02/18 17:15:47:997',3,817.545776,868.717957,834.468872,859.450562,865.897461,2
1832,'2017/02/18 17:15:47:997',3,817.94873,852.600708,829.230774,835.677673,830.036621,2
1833,'2017/02/18 17:15:47:998',3,859.047607,841.721619,837.289368,836.886475,878.791199,2
1834,'2017/02/18 17:15:47:999',3,826.007324,848.168518,836.483521,826.007324,875.970703,2
1835,'2017/02/18 17:15:48:000',3,833.260071,846.959717,835.677673,870.329651,815.934082,2
1836,'2017/02/18 17:15:48:001',3,798.205139,844.139221,836.483521,827.619019,809.084229,2
1837,'2017/02/18 17:15:48:002',3,819.560425,843.736267,846.15387,813.113525,780.476196,2
1838,'2017/02/18 17:15:48:004',3,835.274719,845.347961,845.750916,848.571411,850.58606,2
1839,'2017/02/18 17:15:48:006',3,826.813171,845.347961,842.527466,842.527466,813.919434,2
1840,'2017/02/18 17:15:48:008',3,805.054932,860.256409,828.424927,803.443237,834.871765,2
1841,'2017/02/18 17:15:48:009',3,838.498169,874.761902,813.919434,853.003662,852.600708,2
1842,'2017/02/18 17:15:48:010',3,860.256409,884.835144,811.501831,847.765564,843.333313,2
1843,'2017/02/18 17:15:48:013',3,852.197815,879.194153,808.278381,816.739929,850.58606,2
1844,'2017/02/18 17:15:48:014',3,810.695984,871.538452,805.457886,823.589722,826.410278,2
1845,'2017/02/18 17:15:48:015',3,846.15387,863.882813,810.29303,870.329651,863.076904,2
1846,'2017/02/18 17:15:48:016',3,841.318665,857.838806,817.545776,829.230774,848.571411,2
1847,'2017/02/18 17:15:48:016',3,818.351624,855.421265,823.589722,843.333313,828.82782,2
1848,'2017/02/18 17:15:48:018',3,843.736267,859.450562,827.216125,873.956055,859.853455,2
1849,'2017/02/18 17:15:48:019',3,827.619019,861.868103,825.60437,875.567749,850.183167,2
1850,'2017/02/18 17:15:48:021',3,849.780212,864.285706,834.065918,835.677673,808.278381,2
1851,'2017/02/18 17:15:48:022',3,860.659363,857.435913,831.648376,861.46521,838.095215,2
1852,'2017/02/18 17:15:48:025',3,848.974365,852.197815,836.483521,850.58606,833.663025,2
1853,'2017/02/18 17:15:48:025',3,826.007324,852.600708,833.260071,820.366272,840.512817,2
1854,'2017/02/18 17:15:48:026',3,823.589722,856.227112,830.036621,841.318665,817.545776,2
1855,'2017/02/18 17:15:48:026',3,836.886475,852.600708,834.065918,887.655701,852.600708,2
1856,'2017/02/18 17:15:48:027',3,819.157532,853.406616,835.677673,850.989014,855.421265,2
1857,'2017/02/18 17:15:48:028',3,835.677673,853.809509,837.289368,833.260071,798.608032,2
1858,'2017/02/18 17:15:48:031',3,832.05127,853.003662,832.857117,863.076904,845.750916,2
1859,'2017/02/18 17:15:48:034',3,818.754578,854.615356,831.648376,859.047607,873.956055,2
1860,'2017/02/18 17:15:48:036',3,828.82782,860.256409,840.109863,848.974365,839.304016,2
1861,'2017/02/18 17:15:48:038',3,846.15387,861.46521,846.556763,867.106201,844.945068,2
1862,'2017/02/18 17:15:48:040',3,849.377319,855.018311,834.065918,866.703308,890.87915,2
1863,'2017/02/18 17:15:48:041',3,837.289368,861.868103,835.274719,834.065918,822.380981,2
1864,'2017/02/18 17:15:48:042',3,845.347961,862.271057,837.692322,822.380981,822.380981,2
1865,'2017/02/18 17:15:48:043',3,841.318665,859.047607,839.70697,843.736267,863.479858,2
1866,'2017/02/18 17:15:48:046',3,841.721619,855.018311,842.124512,849.377319,803.84613,2
1867,'2017/02/18 17:15:48:048',3,845.347961,854.615356,838.901123,803.84613,846.959717,2
1868,'2017/02/18 17:15:48:048',3,819.157532,853.809509,835.677673,864.68866,834.468872,2
1869,'2017/02/18 17:15:48:049',3,834.468872,857.435913,835.677673,871.135559,877.179504,2
1870,'2017/02/18 17:15:48:050',3,826.813171,855.824158,832.454224,813.113525,815.531128,2
1871,'2017/02/18 17:15:48:051',3,838.498169,858.24176,823.992676,811.098877,824.798523,2
1872,'2017/02/18 17:15:48:052',3,834.871765,852.197815,818.351624,842.124512,870.732605,2
1873,'2017/02/18 17:15:48:052',3,821.978027,853.003662,820.769226,815.128235,823.589722,2
1874,'2017/02/18 17:15:48:054',3,821.17218,853.406616,829.633728,824.39563,826.410278,2
1875,'2017/02/18 17:15:48:055',3,848.168518,854.615356,832.857117,831.245422,863.479858,2
1876,'2017/02/18 17:15:48:056',3,844.139221,858.24176,832.454224,857.435913,855.421265,2
1877,'2017/02/18 17:15:48:058',3,838.498169,857.032959,832.857117,809.084229,830.842468,2
1878,'2017/02/18 17:15:48:059',3,832.454224,862.674011,830.842468,854.615356,891.282043,2
1879,'2017/02/18 17:15:48:060',3,846.556763,860.659363,830.842468,862.674011,817.545776,2
1880,'2017/02/18 17:15:48:061',3,849.780212,856.227112,835.274719,828.82782,820.769226,2
1881,'2017/02/18 17:15:48:061',3,846.15387,852.197815,840.512817,841.721619,838.498169,2
1882,'2017/02/18 17:15:48:063',3,854.212463,851.391968,842.124512,873.553101,867.912109,2
1883,'2017/02/18 17:15:48:064',3,838.901123,848.974365,845.750916,854.212463,836.886475,2
1884,'2017/02/18 17:15:48:065',3,832.454224,850.58606,842.124512,829.230774,887.252747,2
1885,'2017/02/18 17:15:48:066',3,832.857117,851.391968,842.93042,875.164856,831.648376,2
1886,'2017/02/18 17:15:48:067',3,852.197815,859.853455,843.736267,853.406616,838.498169,2
1887,'2017/02/18 17:15:48:069',3,850.58606,859.450562,846.556763,824.39563,830.036621,2
1888,'2017/02/18 17:15:48:070',3,848.168518,855.421265,842.93042,807.875488,846.15387,2
1889,'2017/02/18 17:15:48:074',3,851.391968,850.989014,851.794861,886.043945,848.974365,2
1890,'2017/02/18 17:15:48:076',3,812.710632,838.498169,857.435913,802.63739,821.17218,2
1891,'2017/02/18 17:15:48:077',3,816.739929,840.512817,857.838806,798.608032,845.750916,2
1892,'2017/02/18 17:15:48:078',3,743.809509,834.468872,871.941406,837.289368,853.003662,2
1893,'2017/02/18 17:15:48:078',3,772.417603,838.095215,880.402954,821.978027,835.274719,2
1894,'2017/02/18 17:15:48:079',3,766.77655,835.677673,879.597046,811.098877,817.94873,2
1895,'2017/02/18 17:15:48:080',3,802.63739,841.318665,877.582397,854.212463,800.219788,2
1896,'2017/02/18 17:15:48:081',3,835.677673,844.945068,872.747253,873.956055,842.124512,2
1897,'2017/02/18 17:15:48:081',3,819.560425,842.527466,873.553101,850.183167,811.501831,2
1898,'2017/02/18 17:15:48:082',3,833.663025,847.36261,861.062256,824.798523,859.450562,2
1899,'2017/02/18 17:15:48:082',3,822.380981,842.527466,862.674011,852.197815,858.644714,2
1900,'2017/02/18 17:15:48:082',3,823.186829,849.377319,857.435913,855.018311,797.399292,2
1901,'2017/02/18 17:15:48:082',3,815.934082,851.794861,854.212463,820.769226,802.234436,2
1902,'2017/02/18 17:15:48:083',3,864.68866,854.212463,852.600708,880.805847,865.897461,2
1903,'2017/02/18 17:15:48:083',3,812.710632,849.377319,853.003662,844.542114,890.073242,2
1904,'2017/02/18 17:15:48:085',3,831.245422,850.989014,848.974365,840.109863,816.336975,2
1905,'2017/02/18 17:15:48:086',3,849.377319,855.018311,846.959717,892.893799,845.750916,2
1906,'2017/02/18 17:15:48:089',3,842.93042,853.406616,846.556763,850.58606,865.494507,2
1907,'2017/02/18 17:15:48:092',3,852.197815,844.542114,848.974365,835.677673,825.201477,2
1908,'2017/02/18 17:15:48:092',3,840.109863,854.615356,843.736267,857.032959,797.399292,2
1909,'2017/02/18 17:15:48:093',3,843.333313,850.989014,844.945068,865.897461,861.062256,2
1910,'2017/02/18 17:15:48:094',3,834.468872,855.824158,846.556763,853.003662,880.402954,2
1911,'2017/02/18 17:15:48:095',3,828.021973,848.974365,844.542114,829.230774,826.007324,2
1912,'2017/02/18 17:15:49:099',3,846.959717,854.212463,843.333313,834.871765,819.963379,2
1913,'2017/02/18 17:15:49:100',3,826.410278,856.630066,844.945068,866.300354,873.956055,2
1914,'2017/02/18 17:15:49:101',3,846.556763,861.868103,845.750916,821.575073,844.945068,2
1915,'2017/02/18 17:15:49:101',3,832.05127,859.450562,837.289368,823.186829,846.15387,2
1916,'2017/02/18 17:15:49:103',3,830.439575,855.421265,849.377319,879.597046,809.084229,2
1917,'2017/02/18 17:15:49:105',3,844.945068,851.794861,845.750916,833.260071,812.710632,2
1918,'2017/02/18 17:15:49:106',3,829.633728,849.780212,850.183167,838.498169,819.157532,2
1919,'2017/02/18 17:15:49:107',3,831.245422,854.212463,842.527466,862.271057,851.794861,2
1920,'2017/02/18 17:15:49:107',3,844.139221,851.794861,840.512817,862.271057,840.512817,2
1921,'2017/02/18 17:15:49:108',3,863.076904,853.809509,844.139221,826.007324,848.974365,2
1922,'2017/02/18 17:15:49:109',3,837.289368,855.018311,841.721619,860.659363,822.380981,2
1923,'2017/02/18 17:15:49:109',3,840.512817,854.212463,841.318665,883.626404,835.274719,2
1924,'2017/02/18 17:15:49:110',3,848.168518,853.809509,845.347961,813.516479,891.684998,2
1925,'2017/02/18 17:15:49:110',3,833.663025,853.003662,839.304016,858.24176,840.915771,2
1926,'2017/02/18 17:15:49:110',3,836.483521,852.197815,842.124512,860.256409,869.12085,2
1927,'2017/02/18 17:15:49:111',3,814.725281,856.630066,840.109863,854.615356,850.183167,2
1928,'2017/02/18 17:15:49:111',3,832.05127,855.018311,841.318665,826.410278,845.750916,2
1929,'2017/02/18 17:15:49:111',3,849.780212,858.644714,840.915771,869.926758,842.527466,2
1930,'2017/02/18 17:15:49:112',3,858.644714,859.853455,842.527466,850.58606,815.128235,2
1931,'2017/02/18 17:15:49:114',3,825.60437,857.838806,838.901123,819.157532,805.054932,2
1932,'2017/02/18 17:15:49:115',3,842.93042,854.212463,840.109863,875.164856,836.080566,2
